PERIODO	mˆs	Sigla Canal	Unid Res	Codigo Sku	conca	  Volume 	 NFS+NFD+ST	 ICMS 	 PIS 9,25%	 COFINS 9,25%	 Subven‡Æo	 Impostos Cutoff	 Bonifica‡äes	 Desc Comerciais	 Desc Log¡sticos	 Desc Espor dicos	 Acordos	 Custo Matl	 Custo GGF	 Depreciacao	 Frete	 Armazenagem	 Desp Exporta‡Æo	 Desp Comerciais	 Desp Marketing	 Desp Trade Marketing	 PIS	 COFINS	 TT IMP 0%	 TT IMP 9,25%
2020-10	Out	VR	CO VR	40.05.0001	CO VR-40.05.0001	210,00	3.230,36	-257,24	-49,24	-226,81	127,0130401	0	0,00	0,00	0,00	0,00	0,00	-1.143,89	-288,86	-27,95	8,550583827	84,35405842	0	-1003,097953	-204,2361939	-0,459674661	0	0		
2020-10	Out	VR	CO VR	40.05.0018	CO VR-40.05.0018	80,00	1.473,84	-242,14	-20,33	-93,6	41,11691917	0	0,00	0,00	0,00	0,00	0,00	-412,60	-103,61	-10,65	-87,51541791	32,1348794	0	-457,6597926	-93,18202059	-0,209724892	0	0		
2020-10	Out	VR	CO VR	40.05.0025	CO VR-40.05.0025	49,50	1.129,75	-103,43	-10,53	-48,52	20,68039588	-60,54	0,00	-6,53	0,00	0,00	-0,78	-323,71	-75,79	-3,95	-23,5258333	11,93007398	0	-230,3235073	-46,89511761	-0,105546901	0	0		
2020-10	Out	VR	CO VR	40.05.0026	CO VR-40.05.0026	148,50	1.319,70	-224,35	-18,07	-83,25	48,74525388	0	0,00	-58,63	0,00	0,00	-114,89	-458,46	-155,49	-19,76	-357,4311174	59,65036989	0	-409,7959265	-83,43667737	-0,187791036	0	0		
2020-10	Out	VR	CO VR	40.05.0031	CO VR-40.05.0031	40,00	721,08	-128,12	-9,79	-45,06	21,62662154	0	0,00	0,00	0,00	0,00	0,00	-219,56	-54,08	-5,32	-63,36228988	16,0674397	0	-223,9112273	-45,58954256	-0,102608441	0	0		
2020-10	Out	VR	CO VR	40.05.0035	CO VR-40.05.0035	99,00	1.777,84	-112,21	-24,6	-113,3	64,12	-27,28	0,00	0,00	0,00	0,00	0,00	-701,69	-231,72	-11,98	10,64110379	36,15173932	0	-497,7668183	-101,348029	-0,228104137	0	0		
2020-10	Out	VR	CO VR	40.05.0037	CO VR-40.05.0037	124,80	2.630,95	-175,33	-38,44	-177,04	100,19	-19,69	0,00	0,00	0,00	0,00	0,00	-1.113,75	-252,09	-15,97	14,18813838	48,2023191	0	-777,7800612	-158,3602468	-0,356421608	0	0		
2020-10	Out	VR	CO VR	40.05.0041	CO VR-40.05.0041	260,00	4.397,08	-771,35	-59,83	-275,56	132,0911512	0	0,00	-149,26	0,00	0,00	-292,50	-1.422,93	-335,87	-34,60	-252,1072874	104,438358	0	-1365,390219	-278,0008679	-0,625696906	0	0		
2020-10	Out	VR	CO VR	40.05.0050	CO VR-40.05.0050	10,00	186,09	-33,5	-2,52	-11,6	5,189608778	0	0,00	0,00	0,00	0,00	0,00	-56,49	-16,73	-1,33	-6,930531963	4,016859925	0	-57,78504505	-11,76534916	-0,026480286	0	0		
2020-10	Out	VR	CO VR	40.05.0061	CO VR-40.05.0061	320,00	5.152,16	-688,39	-73,86	-340,21	180,8541828	0	0,00	0,00	0,00	0,00	0,00	-1.870,67	-473,12	-42,59	-184,3971741	128,5395176	0	-1599,859196	-325,7400255	-0,733143489	0	0		
2020-10	Out	VR	CO VR	40.05.0143	CO VR-40.05.0143	13,44	231,53	0	-3,82	-17,6	18,00755226	0	0,00	0,00	0,00	0,00	0,00	-82,31	-44,46	-1,79	-99,56242343	5,398659739	0	-71,89516621	-14,6382465	-0,03294632	0	0		
2020-10	Out	VR	CO VR	40.05.0150	CO VR-40.05.0150	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.05.1100	CO VR-40.05.1100	3.786,00	63.658,53	-9572,99	-886,7	-4084,47	2028,494485	-53,58	-1.241,22	-927,95	0,00	-381,65	-24.830,00	-20.827,84	-5.075,03	-501,07	-2947,63605	1512,428099	0	-19660,74286	-4003,034079	-9,00963388	0	0		
2020-10	Out	VR	CO VR	40.05.1101	CO VR-40.05.1101	1.518,40	26.122,61	-4541,64	-353,2	-1627,13	784,5673962	-26,79	0,00	-520,90	0,00	0,00	-273,82	-7.799,11	-1.973,56	-200,68	-1644,851599	605,7424767	0	-8058,329322	-1640,719637	-3,692769768	0	0		
2020-10	Out	VR	CO VR	40.05.1102	CO VR-40.05.1102	1.000,00	17.067,99	-2457,28	-241,07	-1110,42	494,319991	0	0,00	-276,94	0,00	-1.685,03	-137,01	-5.393,23	-1.330,06	-133,08	-1033,583835	401,6859925	0	-5299,986948	-1079,106142	-2,428745561	0	0		
2020-10	Out	VR	CO VR	40.05.1104	CO VR-40.05.1104	127,80	2.959,21	-409,27	-42,08	-193,79	95,23564725	0	0,00	-39,94	0,00	0,00	-4,78	-910,57	-179,84	-17,01	-94,45627391	51,33546984	0	-918,8999042	-187,0930136	-0,421090483	0	0		
2020-10	Out	VR	CO VR	40.05.1105	CO VR-40.05.1105	400,00	7.639,00	-1108,44	-107,73	-496,33	229,0841589	0	0,00	-110,09	0,00	0,00	-10,40	-2.283,96	-540,25	-53,23	-463,3827435	160,674397	0	-2372,077807	-482,9679309	-1,087016535	0	0		
2020-10	Out	VR	CO VR	40.05.1106	CO VR-40.05.1106	76,80	1.612,02	-290,17	-21,82	-100,45	44,95059633	0	0,00	0,00	0,00	0,00	0,00	-465,13	-104,53	-10,22	-77,6991248	30,84948422	0	-500,567727	-101,9183092	-0,229387668	0	0		
2020-10	Out	VR	CO VR	40.05.1600	CO VR-40.05.1600	268,00	8.768,10	-979,47	-126,44	-582,33	432,9128721	-19,69	0,00	-43,02	0,00	0,00	-4,13	-2.571,33	-947,32	-35,13	-230,4888297	106,045102	0	-2683,500354	-546,3752536	-1,229727476	0	0		
2020-10	Out	VR	CO VR	40.05.2100	CO VR-40.05.2100	1.060,00	9.018,10	-1446,35	-124,91	-575,47	290,829849	0	0,00	-317,91	0,00	0,00	-622,99	-3.184,65	-1.067,40	-141,06	-1310,208054	425,787152	0	-2800,318742	-570,1601123	-1,283260088	0	0		
2020-10	Out	VR	CO VR	40.05.2101	CO VR-40.05.2101	2.310,00	20.945,26	-2591,9	-302,83	-1394,84	617,6086212	0	-797,95	0,00	0,00	0,00	0,00	-6.963,00	-2.445,07	-307,41	-879,9432838	927,8946427	0	-6503,964709	-1324,242556	-2,9804744	0	0		
2020-10	Out	VR	CO VR	40.06.0008	CO VR-40.06.0008	22,68	376,98	-41,06	-5,54	-25,53	12,87132409	0	0,00	-3,62	0,00	0,00	-0,43	-139,56	-49,78	-12,36	-6,57233023	9,11023831	0	-117,0605959	-23,8341734	-0,053643604	-5,54	-25,53		
2020-10	Out	VR	CO VR	40.06.0019	CO VR-40.06.0019	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.06.0020	CO VR-40.06.0020	2,88	71,40	-12,85	-0,97	-4,45	1,677843439	0	0,00	0,00	0,00	0,00	0,00	-13,46	-8,45	-1,57	-3,658586638	1,156855658	0	-22,17127313	-4,514191683	-0,010160097	-0,97	-4,45		
2020-10	Out	VR	CO VR	40.06.0051	CO VR-40.06.0051	280,80	5.556,60	-630,27	-79,35	-365,85	176,6552711	-17,65	0,00	-17,46	0,00	0,00	-2,09	-1.421,97	-788,12	-149,11	-142,611107	109,9012875	0	-1690,326685	-344,1596979	-0,774600669	-79,35	-365,85		
2020-10	Out	VR	CO VR	40.06.0052	CO VR-40.06.0052	302,40	5.943,08	-670,12	-86,34	-398,03	202,5447855	-5,88	0,00	-16,00	0,00	0,00	-1,92	-1.467,25	-850,41	-163,50	-175,0749388	120,5057977	0	-1833,750601	-373,3615866	-0,840325396	-86,34	-398,03		
2020-10	Out	VR	CO VR	40.06.0053	CO VR-40.06.0053	194,40	3.760,06	-383,95	-53,82	-248,05	122,4765358	-17,65	0,00	-2,91	0,00	0,00	-0,35	-985,10	-470,02	-102,03	-68,74540878	75,1956178	0	-1132,461432	-230,5753011	-0,518956123	-53,82	-248,05		
2020-10	Out	VR	CO VR	40.06.0071	CO VR-40.06.0071	149,04	2.651,74	-266,25	-39,36	-181,29	93,95765016	0	0,00	-20,22	0,00	4,33	-12,24	-608,97	-305,87	-81,23	-50,59071331	59,86728032	0	-823,4236948	-167,6535386	-0,377338032	-39,36	-181,29		
2020-10	Out	VR	CO VR	40.06.0072	CO VR-40.06.0072	168,48	2.986,83	-288,49	-44,53	-205,09	106,2348073	0	0,00	-17,26	0,00	4,33	-6,44	-664,95	-246,43	-91,82	-45,85493315	67,67605602	0	-927,4765227	-188,8392597	-0,425020761	-44,53	-205,09		
2020-10	Out	VR	CO VR	40.06.0073	CO VR-40.06.0073	110,16	2.077,06	-267,55	-29,86	-137,52	62,08642683	0	0,00	-29,09	0,00	4,33	-29,62	-598,33	-234,80	-60,04	-75,94782731	44,24972893	0	-644,9728931	-131,3199857	-0,295562058	-29,86	-137,52		
2020-10	Out	VR	CO VR	40.06.0074	CO VR-40.06.0074	29,16	517,98	-57,62	-7,6	-34,99	16,18632463	0	0,00	-5,43	0,00	4,33	16,73	-114,66	-55,39	-15,89	-28,12092051	11,71316354	0	-160,8442025	-32,74875361	-0,073707661	-7,6	-34,99		
2020-10	Out	VR	CO VR	40.06.0082	CO VR-40.06.0082	6,48	133,79	-24,09	-1,81	-8,32	3,131324093	0	0,00	0,00	0,00	4,33	17,38	-38,10	-11,90	-3,53	-25,79978845	2,602925231	0	-41,54474274	-8,458735368	-0,019038086	-1,81	-8,32		
2020-10	Out	VR	CO VR	40.06.0096	CO VR-40.06.0096	302,10	5.561,02	-669,56	-80,71	-371,75	125,0481108	0	0,00	-165,71	0,00	0,00	0,00	-1.446,53	-1.321,94	-164,65	-487,0440072	121,3493383	0	-1726,819234	-351,5897792	-0,791323562	-80,71	-371,75		
2020-10	Out	VR	CO VR	40.06.1001	CO VR-40.06.1001	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.06.1002	CO VR-40.06.1002	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.07.0029	CO VR-40.07.0029	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.08.0011	CO VR-40.08.0011	7,20	143,68	-25,86	-1,94	-8,95	4,887206762	0	0,00	0,00	0,00	0,00	0,00	-35,45	-23,59	-13,27	-9,432724061	2,892139146	0	-44,61580565	-9,084020463	-0,020445416	-1,94	-8,95		
2020-10	Out	VR	CO VR	40.09.0001	CO VR-40.09.0001	90,00	1.225,46	-135,51	-17,97	-82,83	44,30387653	0	0,00	0,00	0,00	0,00	0,00	-343,54	-285,77	0,00	-41,70113098	36,15173932	0	-380,5323301	-77,47845014	-0,174380846	-17,97	-82,83		
2020-10	Out	VR	CO VR	40.09.0002	CO VR-40.09.0002	100,00	1.231,60	-86,21	-18,9	-87,05	49,26	0	0,00	0,00	0,00	0,00	0,00	-336,96	-319,78	0,00	11,82344865	40,16859925	0	-382,4389354	-77,86664533	-0,175254557	-18,9	-87,05		
2020-10	Out	VR	CO VR	40.09.0005	CO VR-40.09.0005	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.10.0001	CO VR-40.10.0001	108,00	2.450,66	-282,53	-32,89	-151,49	71,34520242	-27,28	0,00	-6,41	0,00	0,00	-0,77	-696,81	-160,39	-10,91	-51,97400706	39,76691326	0	-706,6984627	-143,8876471	-0,32384811	0	0		
2020-10	Out	VR	CO VR	40.10.0002	CO VR-40.10.0002	120,00	2.348,46	-212,63	-35,24	-162,32	87,64715889	0	0,00	-19,48	0,00	0,00	-38,18	-764,26	-182,49	-13,23	-14,37356693	48,2023191	0	-729,2485727	-148,478972	-0,334181811	0	0		
2020-10	Out	VR	CO VR	40.10.1000	CO VR-40.10.1000	37,44	664,56	-79,75	-9,65	-44,45	17,0515717	0	0,00	0,00	0,00	0,00	0,00	-161,25	-52,59	-4,13	-7,482413179	15,03912356	0	-206,360522	-42,0161236	-0,094565743	0	0		
2020-10	Out	VR	CO VR	40.10.2000	CO VR-40.10.2000	36,00	664,58	-79,74	-9,65	-44,45	17,0515717	0	0,00	0,00	0,00	0,00	0,00	-166,70	-52,46	-3,97	-7,194628056	14,46069573	0	-206,3667324	-42,01738808	-0,094568589	0	0		
2020-10	Out	VR	CO VR	40.12.0003	CO VR-40.12.0003	16,00	369,65	-66,54	-5	-23,04	9,091570264	0	0,00	-16,42	0,00	0,00	-32,18	-69,23	-41,80	-3,70	-20,9576353	6,42697588	0	-114,7844694	-23,37074168	-0,052600558	-5	-23,04		
2020-10	Out	VR	CO VR	40.12.0004	CO VR-40.12.0004	80,00	1.548,00	-108,36	-23,75	-109,41	61,92	0	0,00	0,00	0,00	0,00	0,00	-442,98	-222,11	-18,48	9,458758923	32,1348794	0	-480,6881065	-97,87071044	-0,220277732	-23,75	-109,41		
2020-10	Out	VR	CO VR	40.12.0020	CO VR-40.12.0020	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.12.0021	CO VR-40.12.0021	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.13.0002	CO VR-40.13.0002	3,24	67,75	-12,2	-0,92	-4,22	2,828922078	0	0,00	0,00	0,00	0,00	0,00	-19,63	-13,13	-4,82	-4,115909968	1,301462616	0	-21,03786771	-4,283424181	-0,009640708	-0,92	-4,22		
2020-10	Out	VR	CO VR	40.13.0011	CO VR-40.13.0011	110,16	2.078,84	-142,03	-29,01	-133,62	76,1442163	-27,87	0,00	0,00	0,00	0,00	0,00	-513,43	-287,62	-149,32	7,155252135	40,34534109	0	-590,0601768	-120,1394583	-0,270398031	-29,01	-133,62		
2020-10	Out	VR	CO VR	40.13.0013	CO VR-40.13.0013	35,64	822,67	-148,09	-11,13	-51,27	34,30799637	0	0,00	-23,70	0,00	0,00	-46,44	-170,96	-134,85	-52,99	-44,51979187	14,31608877	0	-255,4571606	-52,01246599	-0,117064523	-11,13	-51,27		
2020-10	Out	VR	CO VR	40.13.0016	CO VR-40.13.0016	1.238,40	28.720,51	-4878,25	-391,18	-1801,61	1185,815008	-21,42	-2.011,27	-299,91	0,00	-153,73	-580,56	-9.528,68	-3.777,24	-1.830,40	-1616,777192	494,555794	0	-8875,716468	-1807,144102	-4,067341522	-391,18	-1801,61		
2020-10	Out	VR	CO VR	40.13.0028	CO VR-40.13.0028	42,12	841,18	-84,75	-12,48	-57,49	34,05367824	0	0,00	0,00	0,00	0,00	0,00	-271,87	-169,86	-62,62	-7,147471722	16,919014	0	-261,2049234	-53,18274174	-0,119698464	-12,48	-57,49		
2020-10	Out	VR	CO VR	40.16.0014	CO VR-40.16.0014	2.885,40	62.671,70	-9260,92	-871,17	-4013,32	2094,89295	-95,2	-1.923,31	-576,82	0,00	-982,41	-603,50	-12.558,05	-5.583,65	-1.373,36	-2822,02669	1143,841032	0	-19271,46313	-3923,77461	-8,831244491	-871,17	-4013,32		
2020-10	Out	VR	CO VR	40.16.0015	CO VR-40.16.0015	844,20	18.272,14	-2635,07	-255,47	-1177,14	682,7273182	-23,8	-441,36	-160,68	0,00	-427,11	-4,33	-3.372,73	-1.834,75	-402,59	-818,5915175	335,3073822	0	-5626,531917	-1145,592472	-2,578386429	-255,47	-1177,14		
2020-10	Out	VR	CO VR	40.16.0016	CO VR-40.16.0016	280,35	5.637,50	-512,99	-84,55	-389,45	372,4617337	0	0,00	0,00	0,00	0,00	0,00	-1.290,95	-508,89	-135,21	-151,6443445	112,612668	0	-1750,567959	-356,4251486	-0,802206534	-84,55	-389,45		
2020-10	Out	VR	CO VR	40.18.0006	CO VR-40.18.0006	2,25	62,63	-11,27	-0,85	-3,9	1,112059024	0	0,00	-2,78	0,00	0,00	-5,45	-22,24	-12,39	-1,33	-2,947167464	0,903793483	0	-19,4479949	-3,959717439	-0,008912141	-0,85	-3,9		
2020-10	Out	VR	CO VR	40.18.0007	CO VR-40.18.0007	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.20.0005	CO VR-40.20.0005	2,85	49,16	-8,85	-0,67	-3,06	0,799902105	0	0,00	0,00	0,00	0,00	0,00	-16,36	-13,68	-2,74	-3,62047636	1,144805079	0	-15,26526312	-3,10809052	-0,006995383	-0,67	-3,06		
2020-10	Out	VR	CO VR	40.20.0007	CO VR-40.20.0007	2,85	49,16	-8,85	-0,67	-3,06	0,799902105	0	0,00	0,00	0,00	0,00	0,00	-14,64	-11,73	-2,74	-3,62047636	1,144805079	0	-15,26526312	-3,10809052	-0,006995383	-0,67	-3,06		
2020-10	Out	VR	CO VR	40.22.0001	CO VR-40.22.0001	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.23.0001	CO VR-40.23.0001	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	CO VR	40.23.0002	CO VR-40.23.0002	32,40	935,75	-75,8	-14,19	-65,36	0	0	0,00	-4,14	0,00	0,00	0,00	-281,04	-261,68	-45,10	-3,136396211	13,01462616	0	-290,570992	-59,16183288	-0,133155612	-14,19	-65,36		
2020-10	Out	VR	CO VR	40.30.0016	CO VR-40.30.0016	57,50	1.649,03	-181,18	0	0	67,45545074	-3,94	0,00	-29,64	0,00	-326,91	33,32	-689,67	-487,93	-277,93	-36,1365447	22,09272959	0	-494,5808622	-100,699351	-0,226644157	0	0		
2020-10	Out	VR	CO VR	40.30.0027	CO VR-40.30.0027	42,50	1.283,71	-165,29	0	0	53,36206727	0	0,00	-4,06	0,00	0,00	-0,49	-349,13	-271,74	-214,76	-28,71570486	17,07165468	0	-398,6202385	-81,16124658	-0,182669721	0	0		
2020-10	Out	VR	CO VR	40.30.0028	CO VR-40.30.0028	100,00	2.793,07	-296,75	0	0	124,514335	0	0,00	-26,35	0,00	-290,58	29,38	-979,27	-621,53	-505,32	-63,91925274	40,16859925	0	-867,3097737	-176,5889827	-0,397449047	0	0		
2020-10	Out	VR	CO VR	40.31.0001	CO VR-40.31.0001	5.058,00	62.317,92	-9447,69	0	0	3475,428322	-5,3	-1.028,86	-513,65	0,00	-284,62	-1.130,05	-26.241,36	-13.623,91	-3.680,58	-4730,646841	2030,28168	0	-19327,5962	-3935,203607	-8,856967751	0	0		
2020-10	Out	VR	CO VR	40.31.0003	CO VR-40.31.0003	2.455,20	29.490,03	-4454,8	0	0	1619,631219	0	-304,34	-249,02	0,00	-385,08	-905,71	-11.878,81	-8.111,08	-1.787,86	-2447,814239	986,2194488	0	-9157,304058	-1864,476865	-4,196380445	0	0		
2020-10	Out	VR	CO VR	50.10.0006	CO VR-50.10.0006	163,20	1.809,08	-298,83	-24,93	-114,76	46,79427313	0	0,00	-47,15	0,00	0,00	0,00	-954,95	0,00	0,00	-154,8967899	65,55515398	0	-561,7591988	-114,3772254	-0,257428966	-24,93	-114,76		
2020-10	Out	VR	CO VR	50.10.0011	CO VR-50.10.0011	294,00	2.549,38	-311,29	-36,93	-170,09	56,66623569	0	0,00	-5,70	0,00	0,00	0,00	-1.513,32	0,00	0,00	-378,861253	118,0956818	0	-791,6386595	-161,1819327	-0,36277238	-36,93	-170,09		
2020-10	Out	VR	CO VR	50.10.0013	CO VR-50.10.0013	123,20	1.366,93	-223,47	-18,87	-86,91	30,37677018	0	0,00	0,00	0,00	0,00	0,00	-725,36	0,00	0,00	-72,59869768	49,48771428	0	-424,4618821	-86,42274562	-0,194511783	-18,87	-86,91		
2020-10	Out	VR	CO VR	Outros	CO VR-Outros	0,00	0,00	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0		
2020-10	Out	VR	ES VR	40.05.0001	ES VR-40.05.0001	250,00	3.407,25	-238,5	-52,28	-240,83	136,28	0	0,00	0,00	0,00	0,00	0,00	-1.364,94	-344,85	-33,27	-80,81082194	-688,3188039	0	-446,8925649	-215,4198825	-0,484845803	0	0		
2020-10	Out	VR	ES VR	40.05.0025	ES VR-40.05.0025	9,90	228,79	-16,02	-3,51	-16,17	9,16	0	0,00	0,00	0,00	0,00	0,00	-76,04	-15,23	-1,32	-2,412520938	-27,25742464	0	-30,00793893	-14,46501282	-0,032556423	0	0		
2020-10	Out	VR	ES VR	40.05.0026	ES VR-40.05.0026	67,50	821,95	-57,54	-12,61	-58,09	33,75	0	0,00	-5,17	0,00	-2,39	0,00	-208,89	-71,25	-8,98	-30,89823133	-185,8460771	0	-107,8063963	-51,96694473	-0,116962068	0	0		
2020-10	Out	VR	ES VR	40.05.0031	ES VR-40.05.0031	100,00	1.362,90	-95,4	-20,91	-96,33	54,51	0	0,00	0,00	0,00	0,00	0,00	-559,56	-136,18	-13,31	-44,68504855	-275,3275216	0	-178,757026	-86,16795301	-0,193938321	0	0		
2020-10	Out	VR	ES VR	40.05.0037	ES VR-40.05.0037	306,00	8.750,29	-612,55	-134,31	-618,45	351,42	0	0,00	-86,75	-57,89	-40,14	-29,35	-2.748,36	-607,98	-40,72	-109,7482956	-842,502216	0	-1147,682014	-553,2281	-1,245151186	0	0		
2020-10	Out	VR	ES VR	40.05.0041	ES VR-40.05.0041	130,00	2.122,38	-148,58	-32,57	-150,02	84,89	0	0,00	0,00	0,00	0,00	0,00	-755,69	-175,83	-17,30	-35,18976686	-357,925778	0	-278,3699	-134,1852961	-0,302011016	0	0		
2020-10	Out	VR	ES VR	40.05.0061	ES VR-40.05.0061	30,00	408,87	-28,62	-6,27	-28,9	16,35	0	0,00	0,00	0,00	0,00	0,00	-177,21	-43,83	-3,99	-13,40551456	-82,59825647	0	-53,62710779	-25,8503859	-0,058181496	0	0		
2020-10	Out	VR	ES VR	40.05.0095	ES VR-40.05.0095	1.475,10	26.340,22	-1843,79	-404,19	-1861,74	1053,59	0	-1.633,55	-50,01	-492,04	-23,14	-249,50	-7.709,50	-1.962,64	-196,30	-566,8306418	-4061,356271	0	-3454,765126	-1665,333362	-3,74816791	0	0		
2020-10	Out	VR	ES VR	40.05.0143	ES VR-40.05.0143	33,60	637,05	-44,59	-9,78	-45,03	25,48	0	0,00	0,00	0,00	0,00	0,00	-209,11	-94,45	-4,47	-8,092173239	-92,51004725	0	-83,55503954	-40,2768321	-0,090651117	0	0		
2020-10	Out	VR	ES VR	40.05.0150	ES VR-40.05.0150	229,50	2.872,00	-201,04	-44,07	-203	114,88	0	0,00	0,00	0,00	0,00	0,00	-1.360,83	-393,40	-30,54	-74,18433454	-631,876662	0	-376,6895433	-181,5792509	-0,40868065	0	0		
2020-10	Out	VR	ES VR	40.05.1100	ES VR-40.05.1100	135,20	1.956,48	-136,96	-30,02	-138,28	78,26	0	0,00	33,22	0,00	0,00	0,00	-777,72	-187,80	-17,99	-58,10178348	-372,2428092	0	-256,6105702	-123,696439	-0,278403732	0	0		
2020-10	Out	VR	ES VR	40.05.1101	ES VR-40.05.1101	684,80	11.482,53	-803,79	-176,19	-811,54	460,39	0	0,00	-93,69	0,00	-43,35	0,00	-3.758,07	-943,74	-91,13	-222,3397625	-1885,442868	0	-1506,040732	-725,9711684	-1,63394423	0	0		
2020-10	Out	VR	ES VR	40.05.1104	ES VR-40.05.1104	96,60	2.232,44	-156,28	-34,24	-157,78	91,54	0	0,00	-9,66	-31,84	-4,47	-16,15	-698,19	-137,75	-12,86	-24,63373989	-265,9663858	0	-292,8052939	-141,1437266	-0,317672365	0	0		
2020-10	Out	VR	ES VR	40.05.1105	ES VR-40.05.1105	120,00	2.253,00	-157,71	-34,58	-159,24	90,13	0	0,00	-49,03	0,00	-22,69	0,00	-754,66	-187,98	-15,97	-29,36002998	-330,3930259	0	-295,5019293	-142,4436115	-0,320598017	0	0		
2020-10	Out	VR	ES VR	40.05.1106	ES VR-40.05.1106	76,80	1.530,24	-107,12	-23,5	-108,16	61,21	0	0,00	0,00	0,00	0,00	0,00	-508,26	-125,30	-10,22	-18,6742251	-211,4515366	0	-200,7052252	-96,74785268	-0,217750515	0	0		
2020-10	Out	VR	ES VR	40.05.1600	ES VR-40.05.1600	96,00	3.178,40	-222,48	-48,76	-224,63	127,12	0	0,00	-42,22	0,00	-19,54	0,00	-940,04	-303,42	-12,78	-33,46204353	-264,3144207	0	-416,8767564	-200,9510763	-0,452280842	0	0		
2020-10	Out	VR	ES VR	40.05.2100	ES VR-40.05.2100	179,00	1.752,41	-122,68	-26,88	-123,87	70,52	0	0,00	0,00	0,00	0,00	0,00	-558,13	-193,11	-23,82	-63,77639424	-492,8362636	0	-229,8448895	-110,7943228	-0,249364923	0	0		
2020-10	Out	VR	ES VR	40.05.2101	ES VR-40.05.2101	96,00	939,84	-65,78	-14,42	-66,43	39,16	0	0,00	0,85	0,00	0,39	0,00	-292,08	-104,57	-12,78	-44,1518935	-264,3144207	0	-123,2687675	-59,42041893	-0,133737612	0	0		
2020-10	Out	VR	ES VR	40.06.0008	ES VR-40.06.0008	129,60	2.050,80	-143,56	-31,47	-144,95	82,04	0	0,00	0,00	0,00	0,00	0,00	-810,46	-286,06	-70,63	-31,21266821	-356,824468	0	-268,9815165	-129,6597241	-0,291825306	-31,47	-144,95		
2020-10	Out	VR	ES VR	40.06.0020	ES VR-40.06.0020	172,80	2.734,20	-191,39	-41,96	-193,25	109,36	0	0,00	0,00	0,00	0,00	0,00	-875,30	-512,38	-94,18	-41,61689094	-475,7659573	0	-358,6157901	-172,8669874	-0,389071948	-41,96	-193,25		
2020-10	Out	VR	ES VR	40.06.0021	ES VR-40.06.0021	57,60	911,40	-63,8	-13,98	-64,42	36,46	0	0,00	0,00	0,00	0,00	0,00	-261,27	-157,11	-31,39	-19,80544247	-158,5886524	0	-119,5385967	-57,62232913	-0,129690649	-13,98	-64,42		
2020-10	Out	VR	ES VR	40.06.0022	ES VR-40.06.0022	8,64	136,71	-9,57	-2,1	-9,66	5,47	0	0,00	0,00	0,00	0,00	0,00	-55,80	-24,70	-4,71	-2,080844547	-23,78829786	0	-17,93078951	-8,64334937	-0,019453597	-2,1	-9,66		
2020-10	Out	VR	ES VR	40.06.0051	ES VR-40.06.0051	102,96	2.090,35	-146,3	-32,14	-147,73	85,6	0	0,00	-21,12	-2,71	-9,77	-1,38	-523,58	-291,94	-56,11	-33,70435309	-283,4772162	0	-274,1688673	-132,1602323	-0,297453202	-32,14	-147,73		
2020-10	Out	VR	ES VR	40.06.0052	ES VR-40.06.0052	74,40	1.511,87	-105,81	-23,25	-106,85	60,45	0	0,00	-22,29	0,00	-10,31	0,00	-361,98	-206,78	-40,55	-25,33366995	-204,8436761	0	-198,2958286	-95,58642829	-0,215136495	-23,25	-106,85		
